Date,BTLG11.SA,MFII11.SA,VGHF11.SA,VGIP11.SA,XPLG11.SA,XPML11.SA
2022-03-31,103.19999694824219,104.81999969482422,,99.79000091552734,97.7300033569336,95.88999938964844
2022-04-01,104.0,103.87999725341797,,100.98999786376953,96.94000244140625,98.37999725341797
2022-04-04,103.87000274658203,103.38999938964844,,100.93000030517578,96.68000030517578,99.19999694824219
2022-04-05,102.5199966430664,103.44000244140625,,101.05000305175781,95.98999786376953,98.19999694824219
2022-04-06,104.1500015258789,103.86000061035156,,101.19000244140625,95.55000305175781,98.31999969482422
2022-04-07,103.51000213623047,103.95999908447266,,101.1500015258789,95.69999694824219,98.0199966430664
2022-04-08,103.22000122070312,103.75,,101.4800033569336,95.87000274658203,98.8499984741211
2022-04-11,103.9800033569336,103.19000244140625,,101.43000030517578,96.13999938964844,97.77999877929688
2022-04-12,104.13999938964844,103.3499984741211,,100.69000244140625,96.38999938964844,99.44000244140625
2022-04-13,103.47000122070312,102.9000015258789,,99.9000015258789,96.9000015258789,99.43000030517578
2022-04-14,103.75,103.38999938964844,,100.38999938964844,98.08999633789062,100.05000305175781
2022-04-18,103.44999694824219,102.36000061035156,,99.4552230834961,98.30000305175781,100.0
2022-04-19,103.33000183105469,102.70999908447266,,98.80998992919922,98.98999786376953,99.66999816894531
2022-04-20,102.72000122070312,102.80999755859375,,99.5048599243164,98.77999877929688,99.69999694824219
2022-04-22,102.9800033569336,102.66999816894531,,98.96881866455078,98.69999694824219,99.94000244140625
2022-04-25,101.80999755859375,102.69999694824219,,98.96881866455078,98.9800033569336,99.80999755859375
2022-04-26,102.63999938964844,103.31999969482422,,99.0,98.69999694824219,100.5
2022-04-27,102.31999969482422,103.0,,98.38999938964844,98.16999816894531,100.6500015258789
2022-04-28,102.80000305175781,103.5999984741211,,98.97000122070312,98.0,98.9000015258789
2022-04-29,102.98999786376953,103.88999938964844,,98.98999786376953,97.94999694824219,99.25
2022-05-02,102.51000213623047,101.83000183105469,,98.80000305175781,96.5999984741211,99.69999694824219
2022-05-03,102.12999725341797,101.54000091552734,,98.87000274658203,96.0,99.37000274658203
2022-05-04,102.87999725341797,100.54000091552734,,98.55000305175781,95.66000366210938,99.4800033569336
2022-05-05,102.2300033569336,99.98999786376953,,98.0,94.91000366210938,97.41000366210938
2022-05-06,102.4800033569336,99.98999786376953,,97.80999755859375,94.3499984741211,96.4000015258789
2022-05-09,102.9800033569336,98.8499984741211,,99.87999725341797,94.01000213623047,96.0
2022-05-10,103.44999694824219,98.2699966430664,,99.5999984741211,94.0,95.4000015258789
2022-05-11,103.05000305175781,97.55000305175781,,99.47000122070312,94.1500015258789,95.31999969482422
2022-05-12,102.0999984741211,96.19999694824219,,97.25,94.0,95.47000122070312
2022-05-13,103.48999786376953,96.30000305175781,,97.0999984741211,94.23999786376953,98.0
2022-05-16,103.48999786376953,96.08000183105469,,97.19000244140625,94.2699966430664,97.80999755859375
2022-05-17,102.0999984741211,95.4000015258789,,97.4800033569336,95.69000244140625,98.0999984741211
2022-05-18,102.01000213623047,95.5,,97.80000305175781,95.80000305175781,97.4000015258789
2022-05-19,101.4000015258789,95.47000122070312,,98.4800033569336,95.9800033569336,97.79000091552734
2022-05-20,101.72000122070312,95.56999969482422,,98.6500015258789,95.41000366210938,97.05999755859375
2022-05-23,101.8499984741211,95.95999908447266,,99.4800033569336,95.44999694824219,96.80000305175781
2022-05-24,102.29000091552734,96.30000305175781,,98.86000061035156,95.69999694824219,96.80000305175781
2022-05-25,102.0,97.08999633789062,,98.9000015258789,95.0199966430664,96.56999969482422
2022-05-26,102.05000305175781,97.0999984741211,,98.98999786376953,94.25,96.25
2022-05-27,102.5,97.9000015258789,,99.4000015258789,94.4000015258789,97.05000305175781
2022-05-30,102.55000305175781,99.73999786376953,,99.4000015258789,95.30000305175781,98.79000091552734
2022-05-31,102.0,98.19999694824219,,99.95999908447266,95.45999908447266,98.20999908447266
2022-06-01,102.19999694824219,96.30000305175781,,99.9800033569336,96.19999694824219,96.45999908447266
2022-06-02,102.3499984741211,95.2699966430664,,101.25,97.69999694824219,98.05000305175781
2022-06-03,101.88999938964844,95.2699966430664,,101.30999755859375,97.87999725341797,98.16999816894531
2022-06-06,101.88999938964844,95.93000030517578,,100.94999694824219,97.27999877929688,98.44000244140625
2022-06-07,102.0,95.55999755859375,,100.5,96.55000305175781,99.26000213623047
2022-06-08,101.9800033569336,96.58999633789062,,100.05000305175781,96.02999877929688,99.0
2022-06-09,101.80000305175781,95.69999694824219,,100.30999755859375,95.93000030517578,98.6500015258789
2022-06-10,101.44999694824219,95.54000091552734,,100.27999877929688,95.29000091552734,97.30000305175781
2022-06-13,101.37000274658203,95.44999694824219,,97.80000305175781,95.05000305175781,96.1500015258789
2022-06-14,101.43000030517578,95.55999755859375,,97.69000244140625,94.51000213623047,97.43000030517578
2022-06-15,101.75,95.4000015258789,,98.25,94.55000305175781,97.7300033569336
2022-06-17,101.55000305175781,95.30000305175781,,98.75,96.0,96.9000015258789
2022-06-20,100.98999786376953,96.06999969482422,,99.3499984741211,95.69999694824219,96.4000015258789
2022-06-21,100.83999633789062,96.51000213623047,,99.05000305175781,95.4000015258789,96.68000030517578
2022-06-22,100.55000305175781,96.58999633789062,,98.94999694824219,95.5,96.30999755859375
2022-06-23,100.5,96.56999969482422,,99.02999877929688,94.55000305175781,96.19999694824219
2022-06-24,100.0,96.0999984741211,,99.04000091552734,94.9800033569336,95.69000244140625
2022-06-27,100.0,95.97000122070312,,99.5199966430664,94.76000213623047,95.73999786376953
2022-06-28,100.19999694824219,95.44999694824219,,98.69999694824219,94.0,95.44999694824219
2022-06-29,99.9000015258789,95.0999984741211,,98.0,93.62000274658203,95.04000091552734
2022-06-30,100.0,95.1500015258789,,98.38999938964844,93.66999816894531,94.69999694824219
2022-07-01,99.29000091552734,94.68000030517578,,97.45999908447266,93.2300033569336,94.12000274658203
2022-07-04,99.48999786376953,94.6500015258789,,97.6500015258789,93.4000015258789,93.0
2022-07-05,98.88999938964844,94.1500015258789,,99.08000183105469,93.70999908447266,92.37000274658203
2022-07-06,97.18000030517578,94.0999984741211,,99.69999694824219,94.0,92.31999969482422
2022-07-07,97.30000305175781,93.87999725341797,,100.0999984741211,94.19999694824219,91.5
2022-07-08,98.11000061035156,93.37000274658203,,99.5,95.73999786376953,92.1500015258789
2022-07-11,97.94999694824219,93.3499984741211,,98.83000183105469,95.69999694824219,92.69999694824219
2022-07-12,97.75,93.37999725341797,,98.68000030517578,95.69999694824219,92.79000091552734
2022-07-13,97.2699966430664,92.37999725341797,,95.19000244140625,95.80000305175781,92.63999938964844
2022-07-14,97.5999984741211,93.0199966430664,,94.80000305175781,95.79000091552734,93.47000122070312
2022-07-15,97.98999786376953,92.4000015258789,,94.69999694824219,96.0,93.19999694824219
2022-07-18,97.38999938964844,92.69999694824219,,95.19999694824219,95.72000122070312,92.98999786376953
2022-07-19,97.94999694824219,92.83000183105469,,95.87999725341797,95.88999938964844,92.9800033569336
2022-07-20,98.0,92.5,,96.36000061035156,96.3499984741211,94.16000366210938
2022-07-21,99.33999633789062,92.61000061035156,,97.0199966430664,96.0,94.94999694824219
2022-07-22,98.94999694824219,92.8499984741211,,97.30999755859375,95.36000061035156,94.97000122070312
2022-07-25,98.31999969482422,93.0,,96.52999877929688,94.69999694824219,95.9000015258789
2022-07-26,99.0999984741211,93.9800033569336,,96.62000274658203,94.48999786376953,95.37000274658203
2022-07-27,99.0,93.95999908447266,,96.61000061035156,95.5999984741211,94.94999694824219
2022-07-28,98.7300033569336,93.94999694824219,,96.61000061035156,96.93000030517578,95.29000091552734
2022-07-29,100.1500015258789,93.9000015258789,,96.88999938964844,97.58000183105469,95.62999725341797
2022-08-01,101.44999694824219,92.19000244140625,,95.5,95.80000305175781,92.5999984741211
2022-08-02,100.98999786376953,91.79000091552734,,95.80000305175781,95.80999755859375,93.38999938964844
2022-08-03,101.16000366210938,92.5999984741211,,95.77999877929688,95.0,95.27999877929688
2022-08-04,100.19999694824219,92.44000244140625,,96.08999633789062,95.4800033569336,96.0
2022-08-05,100.38999938964844,92.69999694824219,,95.80000305175781,96.13999938964844,96.81999969482422
2022-08-08,100.5999984741211,92.5,,96.0,97.52999877929688,99.0
2022-08-09,100.79000091552734,92.01000213623047,,95.0,97.88999938964844,98.5
2022-08-10,100.55999755859375,92.58000183105469,,93.12000274658203,98.91000366210938,99.26000213623047
2022-08-11,100.83000183105469,92.81999969482422,,92.22000122070312,99.0,99.3499984741211
2022-08-12,100.48999786376953,93.87999725341797,,92.1500015258789,99.5199966430664,99.58999633789062
2022-08-15,101.80000305175781,94.0,,91.5,100.5,99.76000213623047
2022-08-16,101.66999816894531,94.80000305175781,,92.25,100.37999725341797,99.66000366210938
2022-08-17,101.91999816894531,97.0,,92.23999786376953,102.80000305175781,101.83999633789062
2022-08-18,102.37999725341797,97.80000305175781,,92.70999908447266,103.4000015258789,103.19999694824219
2022-08-19,102.87000274658203,97.05000305175781,,92.27999877929688,105.31999969482422,103.0
2022-08-22,103.08999633789062,97.55999755859375,,92.75,106.06999969482422,102.98999786376953
2022-08-23,101.83000183105469,97.5999984741211,,93.91000366210938,105.94999694824219,101.83000183105469
2022-08-24,102.0,97.63999938964844,,93.4800033569336,106.56999969482422,102.2699966430664
2022-08-25,102.0999984741211,97.80000305175781,,92.9000015258789,108.12000274658203,101.9000015258789
2022-08-26,102.55999755859375,97.91000366210938,,92.30000305175781,108.77999877929688,102.30000305175781
2022-08-29,102.48999786376953,94.80000305175781,,91.19000244140625,108.16999816894531,103.69000244140625
2022-08-30,102.56999969482422,96.7300033569336,,90.98999786376953,108.33999633789062,104.0
2022-08-31,103.94999694824219,97.44999694824219,,90.9000015258789,108.19999694824219,105.06999969482422
2022-09-01,102.11000061035156,95.9000015258789,,90.5,104.58999633789062,102.5999984741211
2022-09-02,103.58999633789062,95.98999786376953,,90.83999633789062,105.5,105.4000015258789
2022-09-05,104.4000015258789,95.93000030517578,,90.80000305175781,106.25,105.6500015258789
2022-09-06,104.4000015258789,96.0999984741211,,91.68000030517578,105.69999694824219,104.81999969482422
2022-09-08,103.77999877929688,96.1500015258789,,92.06999969482422,105.76000213623047,103.85366821289062
2022-09-09,104.87999725341797,96.0,,91.56999969482422,106.58000183105469,105.74735260009766
2022-09-12,104.2699966430664,96.2699966430664,,91.87000274658203,106.69000244140625,107.1427001953125
2022-09-13,103.80000305175781,96.31999969482422,,91.0,106.19999694824219,107.03306579589844
2022-09-14,103.91000366210938,95.70999908447266,,90.0199966430664,106.79000091552734,105.64768981933594
2022-09-15,104.11000061035156,96.4000015258789,,90.66999816894531,106.9000015258789,105.40848541259766
2022-09-16,103.91000366210938,96.94999694824219,,90.81999969482422,109.63999938964844,104.87000274658203
2022-09-19,103.66000366210938,96.4000015258789,,89.9000015258789,109.08999633789062,104.19000244140625
2022-09-20,103.94000244140625,96.88999938964844,,89.94000244140625,107.83999633789062,104.48999786376953
2022-09-21,103.79000091552734,96.94999694824219,,90.25,108.77999877929688,103.83000183105469
2022-09-22,104.0,96.83000183105469,,89.98999786376953,109.19999694824219,104.94999694824219
2022-09-23,104.20999908447266,97.29000091552734,,89.4800033569336,109.16999816894531,103.94999694824219
2022-09-26,104.0,97.0,,88.04000091552734,110.0,103.95999908447266
2022-09-27,103.66999816894531,96.45999908447266,,88.25,108.26000213623047,103.91000366210938
2022-09-28,103.04000091552734,96.0,,89.0999984741211,107.87000274658203,103.94000244140625
2022-09-29,102.83000183105469,95.8499984741211,,88.76000213623047,108.94999694824219,103.5999984741211
2022-09-30,103.0,96.48999786376953,,90.05000305175781,109.87000274658203,103.55999755859375
2022-10-03,102.5,95.5999984741211,,89.27999877929688,107.9000015258789,103.37999725341797
2022-10-04,102.19999694824219,96.19000244140625,,92.0999984741211,107.5,103.62000274658203
2022-10-05,102.0,96.0,,91.11000061035156,107.31999969482422,103.44999694824219
2022-10-06,102.19999694824219,97.0,,91.13999938964844,107.41000366210938,103.44999694824219
2022-10-07,102.19999694824219,98.48999786376953,,91.4000015258789,107.54000091552734,103.41999816894531
2022-10-10,102.23999786376953,98.5,,91.61000061035156,107.11000061035156,103.88999938964844
2022-10-11,102.80000305175781,98.80000305175781,,90.9800033569336,108.58999633789062,103.93000030517578
2022-10-13,102.98999786376953,98.01000213623047,,90.11000061035156,108.7699966430664,104.30000305175781
2022-10-14,102.69999694824219,98.69999694824219,,88.81999969482422,108.68000030517578,103.94999694824219
2022-10-17,102.41999816894531,98.3499984741211,,87.54000091552734,108.04000091552734,103.44999694824219
2022-10-18,102.69000244140625,98.9000015258789,,87.16000366210938,108.5999984741211,103.98999786376953
2022-10-19,102.5999984741211,98.83999633789062,,87.30000305175781,108.58999633789062,103.88999938964844
2022-10-20,102.56999969482422,98.80999755859375,,88.2300033569336,108.31999969482422,103.9000015258789
2022-10-21,102.6500015258789,98.66000366210938,,89.37999725341797,108.87000274658203,103.98999786376953
2022-10-24,103.37000274658203,98.7300033569336,,89.0999984741211,108.68000030517578,103.51000213623047
2022-10-25,103.19000244140625,98.2300033569336,,90.0,108.69999694824219,103.38999938964844
2022-10-26,102.73999786376953,97.5999984741211,,90.4800033569336,108.76000213623047,103.5199966430664
2022-10-27,102.41999816894531,97.94999694824219,,90.1500015258789,108.9800033569336,103.4800033569336
2022-10-28,102.38999938964844,98.05000305175781,,90.01000213623047,108.4000015258789,103.5999984741211
2022-10-31,102.38999938964844,98.75,,89.3499984741211,108.13999938964844,103.9800033569336
2022-11-01,101.69999694824219,97.19000244140625,,89.97000122070312,107.16999816894531,101.9800033569336
2022-11-03,101.4000015258789,97.44999694824219,,90.19000244140625,106.62999725341797,102.9000015258789
2022-11-04,101.80999755859375,97.4800033569336,,90.30000305175781,107.08999633789062,102.69999694824219
2022-11-07,102.06999969482422,97.6500015258789,9.380000114440918,90.52999877929688,106.5999984741211,104.48999786376953
