Date,KLBN11.SA,MOVI3.SA,NEOE3.SA
2022-05-04,0.8670565341861202,1.1127868402199668,1.1627760165054848
2022-05-05,0.8771929955018547,1.055081977218878,1.1331229433577639
2022-05-06,0.8721248020242732,1.0196721436547451,1.1362775896168034
2022-05-09,0.8409356731234199,0.9901639594406378,1.1236592452555456
2022-05-10,0.8187134624683977,1.0308196896412334,1.1160883349087511
2022-05-11,0.824951273376454,1.0301639369276703,1.104731849051109
2022-05-12,0.8148148120607196,1.0478688224417265,1.1041009197993013
2022-05-13,0.863937628732092,1.0754098110511654,1.1154574056569433
2022-05-16,0.8510721344391543,1.1180327368564293,1.1274448207663932
2022-05-17,0.8682261516165951,1.1134425929335297,1.1451103584672138
2022-05-18,0.8576998178240357,1.0780328219054176,1.1388011862865848
2022-05-19,0.8479532289851262,1.082622965828317,1.165299613175266
2022-05-20,0.8506822619623294,1.079344202260502,1.177287028284716
2022-05-23,0.8666666617092952,1.1199999949971184,1.1873816556387422
2022-05-24,0.8612085957548888,1.0911475009605534,1.205678242928821
2022-05-25,0.8421052905538948,1.1154098510742188,1.199369070748192
2022-05-26,0.864327501208917,1.1377049430471953,1.165299613175266
2022-05-27,0.8654971186393919,1.1868852709160476,1.1400630447902007
2022-05-30,0.8627680113016171,1.1580327768794825,1.1293374881843665
2022-05-31,0.8682261516165951,1.171803333720223,1.1305993466879825
2022-06-01,0.884600423840386,1.1842622600617956,1.1388011862865848
2022-06-02,0.8869395843407641,1.1737704667888704,1.1451103584672138
2022-06-03,0.8654971186393919,1.1062295632284196,1.1350157311131877
2022-06-06,0.8670565341861202,1.082622965828317,1.126813891514585
2022-06-07,0.8666666617092952,1.0852458516105277,1.1350157311131877
2022-06-08,0.8553606573236574,1.028196741323002,1.0971608183668644
2022-06-09,0.8495127188924261,1.0452458741234951,1.1072554457208905
2022-06-10,0.8327485741918103,1.0170491953365137,1.071924249981799
2022-06-13,0.8319688292381603,0.9521311775582736,1.059936834872349
2022-06-14,0.8155945570143696,0.9186885395988089,1.0485804693521574
2022-06-15,0.80506822322181,0.936393425112865,1.0593060259579914
2022-06-17,0.7937622188361723,0.9180327868852459,1.0397475801642968
2022-06-20,0.787524407928116,0.9298360855852972,1.0441639645895018
2022-06-21,0.7836257575204378,0.9226229308081455,1.0258674976368733
2022-06-22,0.7805068520664097,0.9140983331398885,1.0208201839598603
2022-06-23,0.7610136743885907,0.9160655912805776,1.0208201839598603
2022-06-24,0.7719298062974035,0.8957376949122695,1.0037854551733973
2022-06-27,0.785575045543991,0.8990163959440638,1.011356485857642
2022-06-28,0.7894736959516692,0.8970492003393955,1.0201892547080522
2022-06-29,0.785964918020816,0.8839343962122183,0.9924289693157552
2022-06-30,0.787524407928116,0.855737717425237,0.9413249032938166
2022-07-01,0.787134535451291,0.8655737579845991,0.9154574056569432
2022-07-04,0.787134535451291,0.845901614329854,0.8858043926779475
2022-07-05,0.7719298062974035,0.8321311200251345,0.8738170377372227
2022-07-06,0.7801169795895847,0.8426229758340804,0.8599368950410742
2022-07-07,0.7758284567050816,0.8616393667752625,0.8681387948084017
2022-07-08,0.7684210283665504,0.8445901714387487,0.8694005931432924
2022-07-11,0.7606238019117657,0.7875409986152023,0.8618296226277729
2022-07-12,0.7649123247962688,0.7796721536605085,0.8757097653239213
2022-07-13,0.7423002416644215,0.7796721536605085,0.8940062924452751
2022-07-14,0.7325536528255121,0.7999999874927959,0.8933753631934671
2022-07-15,0.7212475740793027,0.8019671830974642,0.8958990200319736
2022-07-18,0.7181286686252746,0.7947540908563332,0.8958990200319736
2022-07-19,0.7329434509417655,0.8045901939517162,0.8933753631934671
2022-07-20,0.7434697847343249,0.819672131147541,0.9312302759397904
2022-07-21,0.7196880841720028,0.847868872470543,0.9129337488184367
2022-07-22,0.7368421013494436,0.8373770791976178,0.9066245766378077
2022-07-25,0.7181286686252746,0.8380327693751601,0.9350157311131876
2022-07-26,0.7192982860557494,0.8131147290839523,0.9388012464553099
2022-07-27,0.7586744395276408,0.8373770791976178,0.9652996733439912
2022-07-28,0.7497075956423813,0.845901614329854,0.9476340754744454
2022-07-29,0.7769980741355565,0.8327868727386974,0.9343848620301048
2022-08-01,0.7707602632275001,0.8531147691070057,0.949526803061144
2022-08-02,0.7602339294349407,0.8511475109663166,0.9558359150730479
2022-08-03,0.7563352790272626,0.8688524590163934,0.9703469870210043
2022-08-04,0.7563352790272626,0.8918033037029329,0.9835962004653449
2022-08-05,0.7641325798426188,0.8872130972440125,1.0107255566058342
2022-08-08,0.7707602632275001,0.9350819822217598,1.0189273962044365
2022-08-09,0.7711501357043251,0.9180327868852459,1.0176655377008206
2022-08-10,0.7688109008433753,0.9462295282082479,1.049842207518323
2022-08-11,0.7703703907506751,0.9278688274446081,1.0227128513778336
2022-08-12,0.7910331858589691,0.9521311775582736,1.0567823089507598
2022-08-15,0.7711501357043251,1.000655752713563,1.0618296226277728
2022-08-16,0.7914229839752225,0.99081964961818,1.071924249981799
2022-08-17,0.8081871286758382,1.019016390941182,1.093375363193467
2022-08-18,0.8085770011526632,0.9967212989682057,1.0914825754380433
2022-08-19,0.80662771312911,0.9481967238129162,1.0757097051551963
2022-08-22,0.7898635684284941,0.9416393217493276,1.0763406344070041
2022-08-23,0.8035088076750818,0.9672131147540983,1.0681387948084018
2022-08-24,0.7945418894292506,0.9763934651359183,1.078233422162428
2022-08-25,0.7832358850436129,0.9678688674676613,1.071293320729991
2022-08-26,0.766861612819822,0.9422950744628906,1.0378549127463232
2022-08-29,0.7610136743885907,0.937704930539991,1.0454258230931177
2022-08-30,0.7489278506887314,0.9311475284764024,1.0416403679197206
2022-08-31,0.7341130683722404,0.9009835915487321,1.0429022264233363
2022-09-01,0.7251462244869809,0.9186885395988089,1.0359621249908995
2022-09-02,0.7235867345796809,0.9547541258765049,1.0460567523449256
2022-09-05,0.7345029408490653,0.9796721036316919,1.0410094386679125
2022-09-06,0.729044874894659,0.9285245801581711,1.0416403679197206
2022-09-08,0.7126706026708681,0.9114753848216572,1.0340693372354757
2022-09-09,0.727875257464184,0.9265573845535028,1.0460567523449256
2022-09-12,0.7391812618498218,0.936393425112865,1.0441639645895018
2022-09-13,0.7306042904413873,0.9180327868852459,1.0384857216606809
2022-09-14,0.7372319738262686,0.9193442923123719,1.0378549127463232
2022-09-15,0.7352826858027153,0.9147540858534516,1.0384857216606809
2022-09-16,0.7165691787179747,0.8754098610799821,1.0290220235584626
2022-09-19,0.7146198906944214,0.9042622925805264,1.027129356140489
2022-09-20,0.7239766070565059,0.8839343962122183,1.0094636981022183
2022-09-21,0.7068225898790652,0.8603278613481365,1.0063091120119039
2022-09-22,0.7216374465561277,0.8845901489257812,1.0094636981022183
2022-09-23,0.7021442688783087,0.8747541083664191,1.0397475801642968
2022-09-26,0.7009746514478338,0.8439344187251857,1.010094627354026
2022-09-27,0.7033138863087837,0.8249180277840036,0.9917981002326725
2022-09-28,0.7056530468091619,0.8268852233886719,0.9684542594343056
2022-09-29,0.6939570955861275,0.7973770391745646,0.9608832287500609
2022-09-30,0.7076023348327151,0.811147533479284,0.9652996733439912
2022-10-03,0.7306042904413873,0.8642623150934938,1.0151419410310392
2022-10-04,0.728655002417834,0.9140983331398885,0.994321757071179
2022-10-05,0.7380117187799186,0.9042622925805264,0.9690851285173885
2022-10-06,0.7337231958954155,0.9508196721311475,0.971608785355895
2022-10-07,0.7337231958954155,0.9403278788582223,0.9602523596669782
2022-10-10,0.7563352790272626,0.9232786835217085,0.9703469870210043
2022-10-11,0.7520468305033311,0.8918033037029329,0.9735015731113188
2022-10-13,0.7653021229125222,0.8937704993076012,0.994321757071179
2022-10-14,0.7656919953893471,0.8754098610799821,0.9880125848905501
2022-10-17,0.7910331858589691,0.8891803553847016,0.9880125848905501
2022-10-18,0.8011695728141319,0.8983606432305008,1.0132491532756154
2022-10-19,0.7964912518133754,0.9075409936123207,1.0252365683850655
2022-10-20,0.8019493177677819,0.8839343962122183,1.0296529528102705
2022-10-21,0.8046783507449851,0.9009835915487321,1.0334384079836678
